id,camera_view_id,company,date,day_of_week,location,mood,time_of_day,weather
2410,-1,partner,2025-02-09 12:53:06.736,Sunday,home,relaxed,afternoon,partly_sunny
2411,-1,partner,2025-02-09 12:53:19.654,Sunday,home,relaxed,afternoon,partly_sunny
2409,2409,partner,2025-02-09 12:53:06.338,Sunday,home,relaxed,afternoon,sunny
2412,-1,partner,2025-02-09 12:53:41.598,Sunday,home,relaxed,afternoon,partly_sunny
2413,-1,partner,2025-02-09 12:54:03.218,Sunday,home,relaxed,afternoon,partly_sunny
2414,-1,alone,2025-02-09 12:54:03.781,Sunday,home,happy,afternoon,sunny
2416,-1,partner,2025-02-09 12:54:22.585,Sunday,home,relaxed,afternoon,partly_sunny
2415,2415,partner,2025-02-09 12:54:04.98,Sunday,home,relaxed,afternoon,sunny
2417,2417,partner,2025-02-09 12:54:51.453,Sunday,home,relaxed,afternoon,sunny
2418,2418,partner,2025-02-09 12:55:02.268,Sunday,home,relaxed,afternoon,sunny
2420,-1,alone,2025-02-09 12:55:21.278,Sunday,home,happy,afternoon,sunny
2421,-1,alone,2025-02-09 12:55:34.385,Sunday,home,happy,afternoon,sunny
2422,-1,partner,2025-02-09 12:55:48.193,Sunday,home,relaxed,afternoon,partly_sunny
2419,2419,partner,2025-02-09 12:55:20.199,Sunday,home,relaxed,afternoon,sunny
2423,-1,alone,2025-02-09 12:55:50.488,Sunday,home,happy,afternoon,sunny
2424,2424,partner,2025-02-09 12:55:52.395,Sunday,home,relaxed,afternoon,sunny
2426,-1,alone,2025-02-09 12:56:06.925,Sunday,home,happy,afternoon,sunny
2427,-1,partner,2025-02-09 12:56:10.002,Sunday,home,relaxed,afternoon,partly_sunny
2425,2425,partner,2025-02-09 12:56:03.983,Sunday,home,relaxed,afternoon,sunny
2429,-1,alone,2025-02-09 12:56:19.749,Sunday,home,happy,afternoon,sunny
2430,-1,partner,2025-02-09 12:56:21.774,Sunday,home,relaxed,afternoon,partly_sunny
2428,2428,partner,2025-02-09 12:56:18.471,Sunday,home,relaxed,afternoon,sunny
2432,-1,partner,2025-02-09 12:56:35.61,Sunday,home,relaxed,afternoon,partly_sunny
2431,2431,partner,2025-02-09 12:56:30.768,Sunday,home,relaxed,afternoon,sunny
2434,-1,alone,2025-02-09 12:56:49.372,Sunday,home,happy,afternoon,sunny
2435,-1,partner,2025-02-09 12:57:06.387,Sunday,home,relaxed,afternoon,partly_sunny
2436,-1,alone,2025-02-09 12:57:15.657,Sunday,home,happy,afternoon,sunny
2433,2433,partner,2025-02-09 12:56:48.107,Sunday,home,relaxed,afternoon,sunny
2437,-1,alone,2025-02-09 12:57:26.427,Sunday,home,happy,afternoon,sunny
2439,-1,partner,2025-02-09 12:57:37.907,Sunday,home,relaxed,afternoon,partly_sunny
2438,2438,partner,2025-02-09 12:57:28.35,Sunday,home,relaxed,afternoon,sunny
2441,-1,partner,2025-02-09 12:57:58.468,Sunday,home,relaxed,afternoon,partly_sunny
2442,-1,alone,2025-02-09 12:57:58.762,Sunday,home,happy,afternoon,sunny
2443,-1,alone,2025-02-09 12:58:09.469,Sunday,home,happy,afternoon,sunny
2440,2440,partner,2025-02-09 12:57:47.198,Sunday,home,relaxed,afternoon,sunny
2445,-1,partner,2025-02-09 12:58:22.738,Sunday,home,relaxed,afternoon,partly_sunny
2446,-1,partner,2025-02-09 12:58:49.332,Sunday,home,relaxed,afternoon,partly_sunny
2447,-1,alone,2025-02-09 12:58:59.455,Sunday,home,happy,afternoon,sunny
2444,2444,partner,2025-02-09 12:58:16.581,Sunday,home,relaxed,afternoon,sunny
2449,-1,partner,2025-02-09 12:59:06.613,Sunday,home,relaxed,afternoon,partly_sunny
2450,-1,alone,2025-02-09 12:59:10.206,Sunday,home,happy,afternoon,sunny
2451,-1,partner,2025-02-09 12:59:25.581,Sunday,home,relaxed,afternoon,partly_sunny
2448,2448,partner,2025-02-09 12:59:04.192,Sunday,home,relaxed,afternoon,sunny
2453,-1,alone,2025-02-09 12:59:29.409,Sunday,home,happy,afternoon,sunny
2454,-1,partner,2025-02-09 12:59:43.305,Sunday,home,relaxed,afternoon,partly_sunny
2452,2452,partner,2025-02-09 12:59:27.233,Sunday,home,relaxed,afternoon,sunny
1250,-1,alone,2025-02-02 21:02:31.781,Sunday,home,excited,night,sunny
1251,-1,alone,2025-02-02 21:02:44.995,Sunday,home,excited,night,sunny
1252,-1,alone,2025-02-02 21:04:06.867,Sunday,home,excited,night,sunny
1253,-1,alone,2025-02-02 21:04:15.791,Sunday,home,excited,night,sunny
2456,-1,partner,2025-02-09 13:00:00.207,Sunday,home,relaxed,afternoon,partly_sunny
2980,-1,alone,2025-02-10 10:04:43.337,Monday,home,anxious,morning,partly_sunny
2981,-1,alone,2025-02-10 10:05:34.163,Monday,home,frustrated,morning,sunny
2983,-1,friends,2025-02-10 10:08:08.052,Monday,work,bored,morning,cloudy
2455,2455,partner,2025-02-09 12:59:46.214,Sunday,home,relaxed,afternoon,sunny
2464,2464,partner,2025-02-09 13:00:22.928,Sunday,home,relaxed,afternoon,sunny
2982,-1,family,2025-02-10 10:07:47.791,Monday,work,bored,morning,windy
2462,-1,alone,2025-02-09 13:00:19.085,Sunday,home,happy,afternoon,sunny
2984,-1,friends,2025-02-10 10:08:43.979,Monday,outside,bored,morning,partly_sunny
2466,-1,partner,2025-02-09 13:01:03.264,Sunday,home,happy,afternoon,sunny
2465,2465,partner,2025-02-09 13:00:40.353,Sunday,home,relaxed,afternoon,sunny
2468,-1,partner,2025-02-09 13:02:02.409,Sunday,home,happy,afternoon,sunny
2467,2467,partner,2025-02-09 13:01:21.312,Sunday,home,relaxed,afternoon,sunny
2469,-1,partner,2025-02-09 13:02:30.541,Sunday,home,happy,afternoon,sunny
2471,-1,partner,2025-02-09 13:02:42.343,Sunday,home,happy,afternoon,sunny
2470,2470,partner,2025-02-09 13:02:37.06,Sunday,home,relaxed,afternoon,sunny
2472,2472,partner,2025-02-09 13:03:05.095,Sunday,home,relaxed,afternoon,sunny
2473,-1,partner,2025-02-09 13:03:27.208,Sunday,home,happy,afternoon,sunny
2474,-1,partner,2025-02-09 13:03:57.929,Sunday,home,happy,afternoon,sunny
2475,-1,partner,2025-02-09 13:04:12.984,Sunday,home,happy,afternoon,sunny
2476,-1,partner,2025-02-09 13:04:28.256,Sunday,home,happy,afternoon,sunny
2477,-1,partner,2025-02-09 13:04:46.83,Sunday,home,happy,afternoon,sunny
2479,-1,partner,2025-02-09 13:05:10.464,Sunday,home,happy,afternoon,sunny
2478,2478,partner,2025-02-09 13:04:56.149,Sunday,home,relaxed,afternoon,sunny
2480,-1,partner,2025-02-09 13:05:33.249,Sunday,home,happy,afternoon,sunny
2481,-1,partner,2025-02-09 13:05:46.256,Sunday,home,happy,afternoon,sunny
2483,-1,partner,2025-02-09 13:06:12.364,Sunday,home,happy,afternoon,sunny
2482,2482,partner,2025-02-09 13:05:47.878,Sunday,home,relaxed,afternoon,sunny
2484,2484,partner,2025-02-09 13:06:22.535,Sunday,home,relaxed,afternoon,sunny
2485,-1,partner,2025-02-09 13:06:41.796,Sunday,home,happy,afternoon,sunny
2486,2486,partner,2025-02-09 13:06:42.319,Sunday,home,relaxed,afternoon,sunny
2488,-1,partner,2025-02-09 13:07:08.593,Sunday,home,happy,afternoon,sunny
2489,-1,partner,2025-02-09 13:07:21.217,Sunday,home,happy,afternoon,sunny
2490,-1,partner,2025-02-09 13:07:35.651,Sunday,home,indifferent,afternoon,sunny
2491,-1,partner,2025-02-09 13:07:42.976,Sunday,home,happy,afternoon,sunny
2487,2487,partner,2025-02-09 13:07:01.487,Sunday,home,relaxed,afternoon,sunny
2493,-1,partner,2025-02-09 13:07:57.573,Sunday,home,happy,afternoon,sunny
2494,-1,partner,2025-02-09 13:07:59.606,Sunday,home,indifferent,afternoon,sunny
2492,2492,partner,2025-02-09 13:07:44.513,Sunday,home,relaxed,afternoon,sunny
2495,-1,partner,2025-02-09 13:08:16.556,Sunday,home,indifferent,afternoon,sunny
2497,-1,partner,2025-02-09 13:08:21.17,Sunday,home,happy,afternoon,sunny
2498,-1,partner,2025-02-09 13:08:21.948,Sunday,home,indifferent,afternoon,sunny
2496,2496,partner,2025-02-09 13:08:18.774,Sunday,home,relaxed,afternoon,sunny
2500,-1,partner,2025-02-09 13:08:30.849,Sunday,home,happy,afternoon,sunny
2501,-1,partner,2025-02-09 13:08:35.338,Sunday,home,indifferent,afternoon,sunny
2502,-1,partner,2025-02-09 13:08:44.025,Sunday,home,indifferent,afternoon,sunny
2499,2499,partner,2025-02-09 13:08:26.605,Sunday,home,relaxed,afternoon,sunny
2503,-1,partner,2025-02-09 13:08:48.584,Sunday,home,happy,afternoon,sunny
2504,-1,partner,2025-02-09 13:08:52.104,Sunday,home,indifferent,afternoon,sunny
2506,-1,partner,2025-02-09 13:09:00.173,Sunday,home,indifferent,afternoon,sunny
2507,-1,partner,2025-02-09 13:09:04.482,Sunday,home,happy,afternoon,sunny
2508,-1,partner,2025-02-09 13:09:08.159,Sunday,home,indifferent,afternoon,sunny
2505,2505,partner,2025-02-09 13:08:53.372,Sunday,home,relaxed,afternoon,sunny
2510,-1,partner,2025-02-09 13:09:18.079,Sunday,home,indifferent,afternoon,sunny
2511,-1,partner,2025-02-09 13:09:32.535,Sunday,home,indifferent,afternoon,sunny
2509,2509,partner,2025-02-09 13:09:14.858,Sunday,home,relaxed,afternoon,sunny
2513,-1,partner,2025-02-09 13:09:51.227,Sunday,home,indifferent,afternoon,sunny
2514,-1,partner,2025-02-09 13:10:03.563,Sunday,home,indifferent,afternoon,sunny
2515,-1,partner,2025-02-09 13:10:11.971,Sunday,home,indifferent,afternoon,sunny
2516,-1,partner,2025-02-09 13:10:20.866,Sunday,home,indifferent,afternoon,sunny
2517,-1,partner,2025-02-09 13:10:28.675,Sunday,home,indifferent,afternoon,sunny
2518,-1,partner,2025-02-09 13:10:42.876,Sunday,home,indifferent,afternoon,sunny
2512,2512,partner,2025-02-09 13:09:48.475,Sunday,home,relaxed,afternoon,sunny
2520,-1,partner,2025-02-09 13:10:56.117,Sunday,home,indifferent,afternoon,sunny
2519,2519,partner,2025-02-09 13:10:55.661,Sunday,home,relaxed,afternoon,sunny
2521,-1,partner,2025-02-09 13:11:22.772,Sunday,home,indifferent,afternoon,sunny
2522,-1,partner,2025-02-09 13:11:32.082,Sunday,home,indifferent,afternoon,sunny
2523,2523,partner,2025-02-09 13:11:43.374,Sunday,home,relaxed,afternoon,sunny
2524,2524,partner,2025-02-09 13:12:13.212,Sunday,home,relaxed,afternoon,sunny
2525,2525,partner,2025-02-09 13:12:29.862,Sunday,home,relaxed,afternoon,sunny
2526,-1,partner,2025-02-09 13:12:47.645,Sunday,home,happy,afternoon,sunny
2527,-1,partner,2025-02-09 13:13:00.384,Sunday,home,happy,afternoon,sunny
2528,-1,partner,2025-02-09 13:13:11.545,Sunday,home,indifferent,afternoon,sunny
2529,-1,partner,2025-02-09 13:13:23.341,Sunday,home,indifferent,afternoon,sunny
2530,-1,partner,2025-02-09 13:13:33.239,Sunday,home,indifferent,afternoon,sunny
2531,-1,partner,2025-02-09 13:13:35.245,Sunday,home,happy,afternoon,sunny
2532,-1,partner,2025-02-09 13:13:44.668,Sunday,home,indifferent,afternoon,sunny
2533,-1,partner,2025-02-09 13:13:51.477,Sunday,home,happy,afternoon,sunny
2534,-1,partner,2025-02-09 13:13:54.906,Sunday,home,indifferent,afternoon,sunny
2535,-1,partner,2025-02-09 13:14:07.325,Sunday,home,indifferent,afternoon,sunny
2985,-1,friends,2025-02-10 10:09:18.632,Monday,other,sad,morning,rainy
2536,-1,partner,2025-02-09 13:14:08.827,Sunday,home,happy,afternoon,sunny
2537,-1,partner,2025-02-09 13:14:12.835,Sunday,home,indifferent,afternoon,sunny
2543,-1,partner,2025-02-09 13:14:35.237,Sunday,home,happy,afternoon,sunny
2546,-1,partner,2025-02-09 13:14:49.012,Sunday,home,indifferent,afternoon,sunny
2544,2544,partner,2025-02-09 13:14:37.764,Sunday,home,relaxed,afternoon,sunny
2548,-1,partner,2025-02-09 13:14:57.453,Sunday,home,indifferent,afternoon,sunny
2549,-1,partner,2025-02-09 13:15:06.259,Sunday,home,indifferent,afternoon,sunny
2550,-1,partner,2025-02-09 13:15:13.296,Sunday,home,indifferent,afternoon,sunny
2551,-1,partner,2025-02-09 13:15:19.566,Sunday,home,indifferent,afternoon,sunny
2987,-1,partner,2025-02-10 20:16:54.809,Monday,home,relaxed,night,dark
2553,-1,partner,2025-02-09 13:15:33.673,Sunday,home,indifferent,afternoon,sunny
2555,-1,partner,2025-02-09 13:15:56.271,Sunday,home,happy,afternoon,sunny
2557,-1,partner,2025-02-09 13:16:09.886,Sunday,home,indifferent,afternoon,sunny
2561,-1,partner,2025-02-09 13:16:38.185,Sunday,home,happy,afternoon,sunny
2990,-1,partner,2025-02-10 20:19:54.604,Monday,home,relaxed,night,dark
2569,-1,partner,2025-02-09 13:17:37.511,Sunday,home,indifferent,afternoon,sunny
2992,-1,partner,2025-02-10 20:22:23.872,Monday,home,relaxed,night,dark
2572,-1,partner,2025-02-09 13:18:08.735,Sunday,home,indifferent,afternoon,sunny
2575,-1,partner,2025-02-09 13:18:42.302,Sunday,home,indifferent,afternoon,sunny
2576,-1,partner,2025-02-09 13:19:06.209,Sunday,home,indifferent,afternoon,sunny
2577,-1,partner,2025-02-09 13:19:16.8,Sunday,home,indifferent,afternoon,sunny
2579,-1,partner,2025-02-09 13:19:51.959,Sunday,home,indifferent,afternoon,sunny
2582,-1,partner,2025-02-09 13:21:44.417,Sunday,home,indifferent,afternoon,sunny
2583,-1,partner,2025-02-09 13:21:52.917,Sunday,home,indifferent,afternoon,sunny
2584,-1,partner,2025-02-09 13:22:04.239,Sunday,home,indifferent,afternoon,sunny
2585,-1,partner,2025-02-09 13:22:17.335,Sunday,home,indifferent,afternoon,sunny
2589,-1,partner,2025-02-09 13:23:05.066,Sunday,home,indifferent,afternoon,sunny
2591,-1,partner,2025-02-09 13:23:56.549,Sunday,home,indifferent,afternoon,sunny
2593,-1,partner,2025-02-09 13:24:24.917,Sunday,home,indifferent,afternoon,sunny
2595,-1,partner,2025-02-09 13:24:44.619,Sunday,home,indifferent,afternoon,sunny
2538,-1,partner,2025-02-09 13:14:18.418,Sunday,home,happy,afternoon,sunny
2540,-1,partner,2025-02-09 13:14:21.824,Sunday,home,indifferent,afternoon,sunny
2539,2539,partner,2025-02-09 13:14:20.121,Sunday,home,relaxed,afternoon,sunny
2541,-1,partner,2025-02-09 13:14:29.026,Sunday,home,indifferent,afternoon,sunny
2542,2542,partner,2025-02-09 13:14:29.659,Sunday,home,relaxed,afternoon,sunny
2545,-1,partner,2025-02-09 13:14:39.756,Sunday,home,indifferent,afternoon,sunny
2547,2547,partner,2025-02-09 13:14:52.095,Sunday,home,relaxed,afternoon,sunny
2554,-1,partner,2025-02-09 13:15:47.739,Sunday,home,indifferent,afternoon,sunny
2556,-1,partner,2025-02-09 13:15:56.848,Sunday,home,indifferent,afternoon,sunny
2558,-1,partner,2025-02-09 13:16:14.313,Sunday,home,happy,afternoon,sunny
2559,-1,partner,2025-02-09 13:16:20.572,Sunday,home,indifferent,afternoon,sunny
2560,-1,partner,2025-02-09 13:16:28.776,Sunday,home,indifferent,afternoon,sunny
2562,-1,partner,2025-02-09 13:16:43.706,Sunday,home,indifferent,afternoon,sunny
2563,-1,partner,2025-02-09 13:17:01.514,Sunday,home,indifferent,afternoon,sunny
2564,-1,partner,2025-02-09 13:17:06.912,Sunday,home,happy,afternoon,sunny
2565,-1,partner,2025-02-09 13:17:12.264,Sunday,home,indifferent,afternoon,sunny
2988,-1,partner,2025-02-10 20:18:01.895,Monday,home,relaxed,night,dark
2568,-1,partner,2025-02-09 13:17:27.502,Sunday,home,indifferent,afternoon,sunny
2571,-1,partner,2025-02-09 13:17:55.433,Sunday,home,sad,afternoon,sunny
2573,-1,partner,2025-02-09 13:18:21.12,Sunday,home,indifferent,afternoon,sunny
2574,-1,partner,2025-02-09 13:18:36.496,Sunday,home,indifferent,afternoon,sunny
2578,-1,partner,2025-02-09 13:19:25.139,Sunday,home,indifferent,afternoon,sunny
2580,-1,partner,2025-02-09 13:20:11.296,Sunday,home,indifferent,afternoon,sunny
2581,-1,partner,2025-02-09 13:21:35.159,Sunday,home,indifferent,afternoon,sunny
2586,-1,partner,2025-02-09 13:22:25.746,Sunday,home,indifferent,afternoon,sunny
2587,-1,partner,2025-02-09 13:22:38.985,Sunday,home,indifferent,afternoon,sunny
2588,-1,partner,2025-02-09 13:22:52.467,Sunday,home,indifferent,afternoon,sunny
2590,-1,partner,2025-02-09 13:23:39.321,Sunday,home,indifferent,afternoon,sunny
2592,-1,partner,2025-02-09 13:24:09.243,Sunday,home,indifferent,afternoon,sunny
2594,-1,partner,2025-02-09 13:24:36.009,Sunday,home,indifferent,afternoon,sunny
2598,-1,alone,2025-02-09 13:29:42.226,Sunday,home,frustrated,afternoon,sunny
2599,-1,alone,2025-02-09 13:29:53.711,Sunday,home,frustrated,afternoon,sunny
2600,-1,alone,2025-02-09 13:30:09.53,Sunday,home,frustrated,afternoon,sunny
2601,-1,alone,2025-02-09 13:30:36.69,Sunday,home,frustrated,afternoon,sunny
2602,-1,alone,2025-02-09 13:31:03.35,Sunday,home,frustrated,afternoon,sunny
2603,-1,alone,2025-02-09 13:31:18.99,Sunday,home,frustrated,afternoon,sunny
2604,-1,alone,2025-02-09 13:31:31.162,Sunday,home,frustrated,afternoon,sunny
2605,-1,alone,2025-02-09 13:31:39.701,Sunday,home,frustrated,afternoon,sunny
2606,-1,alone,2025-02-09 13:32:08.897,Sunday,home,frustrated,afternoon,sunny
2607,-1,alone,2025-02-09 13:32:28.717,Sunday,home,frustrated,afternoon,sunny
2608,-1,alone,2025-02-09 13:32:38.625,Sunday,home,frustrated,afternoon,sunny
2609,-1,alone,2025-02-09 13:33:37.263,Sunday,home,frustrated,afternoon,sunny
2610,-1,alone,2025-02-09 13:33:45.493,Sunday,home,frustrated,afternoon,sunny
2611,-1,alone,2025-02-09 13:33:52.353,Sunday,home,frustrated,afternoon,sunny
2612,-1,alone,2025-02-09 13:34:05.192,Sunday,home,frustrated,afternoon,sunny
2613,-1,alone,2025-02-09 13:34:14.107,Sunday,home,frustrated,afternoon,sunny
2614,-1,alone,2025-02-09 13:34:21.246,Sunday,home,frustrated,afternoon,sunny
2615,-1,alone,2025-02-09 13:34:33.942,Sunday,home,frustrated,afternoon,sunny
2616,-1,alone,2025-02-09 13:34:41.134,Sunday,home,frustrated,afternoon,sunny
2617,-1,alone,2025-02-09 13:34:52.229,Sunday,home,frustrated,afternoon,sunny
2618,-1,alone,2025-02-09 13:35:06.89,Sunday,home,frustrated,afternoon,sunny
2619,-1,alone,2025-02-09 13:35:18.662,Sunday,home,frustrated,afternoon,sunny
2620,-1,alone,2025-02-09 13:35:26.681,Sunday,home,frustrated,afternoon,sunny
2621,-1,alone,2025-02-09 13:35:33.198,Sunday,home,frustrated,afternoon,sunny
2622,-1,alone,2025-02-09 13:35:43.809,Sunday,home,frustrated,afternoon,sunny
2623,-1,alone,2025-02-09 13:35:52.07,Sunday,home,frustrated,afternoon,sunny
2624,-1,alone,2025-02-09 13:36:08.141,Sunday,home,frustrated,afternoon,sunny
2625,-1,alone,2025-02-09 13:36:13.629,Sunday,home,frustrated,afternoon,sunny
2626,-1,alone,2025-02-09 13:36:19.761,Sunday,home,frustrated,afternoon,sunny
2627,-1,alone,2025-02-09 13:36:28.013,Sunday,home,frustrated,afternoon,sunny
2628,-1,alone,2025-02-09 13:36:36.753,Sunday,home,frustrated,afternoon,sunny
2629,-1,alone,2025-02-09 13:36:43.429,Sunday,home,frustrated,afternoon,sunny
2630,-1,alone,2025-02-09 13:37:14.358,Sunday,home,frustrated,afternoon,sunny
2631,-1,alone,2025-02-09 13:37:31.485,Sunday,home,frustrated,afternoon,sunny
2632,-1,alone,2025-02-09 13:37:40.841,Sunday,home,frustrated,afternoon,sunny
2633,-1,alone,2025-02-09 13:38:12.629,Sunday,home,frustrated,afternoon,sunny
2634,-1,alone,2025-02-09 13:38:43.349,Sunday,home,frustrated,afternoon,sunny
2635,-1,alone,2025-02-09 13:39:03.669,Sunday,home,frustrated,afternoon,sunny
2636,-1,alone,2025-02-09 13:39:15.09,Sunday,home,frustrated,afternoon,sunny
2637,-1,alone,2025-02-09 13:39:27.378,Sunday,home,frustrated,afternoon,sunny
2638,-1,alone,2025-02-09 13:40:10.145,Sunday,home,frustrated,afternoon,sunny
2639,-1,alone,2025-02-09 13:40:23.219,Sunday,home,frustrated,afternoon,sunny
2640,-1,alone,2025-02-09 13:40:37.207,Sunday,home,frustrated,afternoon,sunny
2641,-1,alone,2025-02-09 13:40:50.33,Sunday,home,frustrated,afternoon,sunny
2642,-1,alone,2025-02-09 13:41:07.132,Sunday,home,frustrated,afternoon,sunny
2643,-1,alone,2025-02-09 13:41:19.859,Sunday,home,frustrated,afternoon,sunny
2647,-1,alone,2025-02-09 13:42:00.11,Sunday,home,frustrated,afternoon,sunny
2650,-1,alone,2025-02-09 13:42:27.346,Sunday,home,frustrated,afternoon,sunny
2652,-1,alone,2025-02-09 13:42:58.982,Sunday,home,frustrated,afternoon,sunny
2653,-1,alone,2025-02-09 13:43:57.473,Sunday,home,frustrated,afternoon,sunny
2654,-1,alone,2025-02-09 13:44:07.778,Sunday,home,frustrated,afternoon,sunny
2989,-1,partner,2025-02-10 20:18:24.658,Monday,home,relaxed,night,dark
2991,-1,partner,2025-02-10 20:21:07.237,Monday,home,relaxed,night,dark
2993,-1,partner,2025-02-10 20:22:41.841,Monday,home,relaxed,night,dark
2994,-1,partner,2025-02-10 20:23:02.007,Monday,home,relaxed,night,dark
2995,-1,partner,2025-02-10 20:23:39.58,Monday,home,relaxed,night,dark
2644,-1,alone,2025-02-09 13:41:25.426,Sunday,home,frustrated,afternoon,sunny
2645,-1,alone,2025-02-09 13:41:37.701,Sunday,home,frustrated,afternoon,sunny
2646,-1,alone,2025-02-09 13:41:49.673,Sunday,home,frustrated,afternoon,sunny
2648,-1,alone,2025-02-09 13:42:05.693,Sunday,home,frustrated,afternoon,sunny
2649,-1,alone,2025-02-09 13:42:14.502,Sunday,home,frustrated,afternoon,sunny
2651,-1,alone,2025-02-09 13:42:37.409,Sunday,home,frustrated,afternoon,sunny
2655,-1,alone,2025-02-09 13:44:46.381,Sunday,home,frustrated,afternoon,sunny
2656,-1,alone,2025-02-09 13:44:53.621,Sunday,home,frustrated,afternoon,sunny
761,-1,alone,2025-02-02 10:43:11.677,Sunday,home,relaxed,morning,cloudy
2659,2659,partner,2025-02-09 13:55:45.637,Sunday,home,relaxed,afternoon,windy
2660,2660,partner,2025-02-09 13:58:53.047,Sunday,home,relaxed,afternoon,windy
762,-1,alone,2025-02-02 10:44:14.697,Sunday,home,relaxed,morning,cloudy
2662,2662,partner,2025-02-09 14:00:27.632,Sunday,home,relaxed,afternoon,windy
2663,2663,partner,2025-02-09 14:00:45.955,Sunday,home,relaxed,afternoon,windy
2664,2664,partner,2025-02-09 14:01:07.188,Sunday,home,relaxed,afternoon,windy
2665,2665,partner,2025-02-09 14:01:18.174,Sunday,home,relaxed,afternoon,windy
2666,2666,partner,2025-02-09 14:01:27.89,Sunday,home,relaxed,afternoon,windy
2667,2667,partner,2025-02-09 14:01:55.061,Sunday,home,relaxed,afternoon,windy
2668,2668,partner,2025-02-09 14:02:19.085,Sunday,home,relaxed,afternoon,windy
2669,2669,partner,2025-02-09 14:02:40.941,Sunday,home,relaxed,afternoon,windy
2670,2670,partner,2025-02-09 14:03:14.462,Sunday,home,relaxed,afternoon,windy
2671,2671,partner,2025-02-09 14:04:05.08,Sunday,home,relaxed,afternoon,windy
2672,2672,partner,2025-02-09 14:04:43.142,Sunday,home,relaxed,afternoon,windy
2673,2673,partner,2025-02-09 14:04:59.769,Sunday,home,relaxed,afternoon,windy
770,-1,alone,2025-02-02 10:47:43.302,Sunday,home,relaxed,morning,cloudy
532,-1,partner,2025-01-31 21:56:48.429,Friday,home,relaxed,night,rainy
543,-1,partner,2025-01-31 22:05:52.245,Friday,home,relaxed,night,rainy
2313,-1,family,2025-02-09 07:20:08.192,Sunday,home,relaxed,morning,sunny
2314,-1,family,2025-02-09 07:21:26.943,Sunday,home,relaxed,morning,partly_sunny
2323,-1,family,2025-02-09 07:25:46.262,Sunday,home,happy,morning,sunny
2334,-1,family,2025-02-09 07:31:40.664,Sunday,home,relaxed,morning,sunny
2675,2675,partner,2025-02-09 14:48:59.93,Sunday,home,excited,afternoon,sunny
2676,2676,partner,2025-02-09 14:49:27.717,Sunday,home,excited,afternoon,sunny
2678,2678,partner,2025-02-09 14:49:50.411,Sunday,home,excited,afternoon,sunny
2679,2679,partner,2025-02-09 14:50:11.685,Sunday,home,excited,afternoon,sunny
2677,2677,partner,2025-02-09 14:49:34.88,Sunday,home,relaxed,afternoon,sunny
2681,2681,partner,2025-02-09 14:51:14.205,Sunday,home,relaxed,afternoon,sunny
2680,2680,partner,2025-02-09 14:50:41.905,Sunday,home,excited,afternoon,sunny
2683,2683,partner,2025-02-09 14:51:53.107,Sunday,home,excited,afternoon,sunny
2682,2682,partner,2025-02-09 14:51:46.236,Sunday,home,relaxed,afternoon,sunny
2685,2685,partner,2025-02-09 14:52:31.031,Sunday,home,relaxed,afternoon,sunny
2684,2684,partner,2025-02-09 14:52:15.476,Sunday,home,excited,afternoon,sunny
2687,2687,partner,2025-02-09 14:53:38.692,Sunday,home,excited,afternoon,sunny
2686,2686,partner,2025-02-09 14:53:09.379,Sunday,home,relaxed,afternoon,sunny
772,-1,alone,2025-02-02 10:48:01.474,Sunday,home,relaxed,morning,cloudy
2688,2688,partner,2025-02-09 14:53:48.262,Sunday,home,excited,afternoon,sunny
774,-1,alone,2025-02-02 10:48:13.313,Sunday,home,relaxed,morning,cloudy
2690,2690,partner,2025-02-09 14:54:32.99,Sunday,home,excited,afternoon,sunny
778,-1,alone,2025-02-02 10:48:40.662,Sunday,home,relaxed,morning,cloudy
2694,2694,partner,2025-02-09 14:57:47.954,Sunday,home,relaxed,afternoon,sunny
2695,2695,partner,2025-02-09 14:58:11.752,Sunday,home,excited,afternoon,sunny
2696,2696,partner,2025-02-09 14:58:23.566,Sunday,home,relaxed,afternoon,sunny
2697,2697,partner,2025-02-09 14:58:33.55,Sunday,home,excited,afternoon,sunny
2698,2698,partner,2025-02-09 15:00:31.519,Sunday,home,excited,afternoon,sunny
2700,2700,partner,2025-02-09 15:00:47.576,Sunday,home,excited,afternoon,sunny
2701,2701,partner,2025-02-09 15:01:08.54,Sunday,home,excited,afternoon,sunny
2699,2699,partner,2025-02-09 15:00:45.826,Sunday,home,relaxed,afternoon,sunny
2702,2702,partner,2025-02-09 15:01:28.907,Sunday,home,excited,afternoon,sunny
2704,2704,partner,2025-02-09 15:02:06.593,Sunday,home,excited,afternoon,sunny
2705,2705,partner,2025-02-09 15:04:05.779,Sunday,home,excited,afternoon,sunny
2706,2706,partner,2025-02-09 15:04:19.008,Sunday,home,excited,afternoon,sunny
2708,2708,partner,2025-02-09 15:04:53.086,Sunday,home,excited,afternoon,sunny
2709,2709,partner,2025-02-09 15:05:03.058,Sunday,home,excited,afternoon,sunny
2707,2707,partner,2025-02-09 15:04:46.686,Sunday,home,relaxed,afternoon,sunny
2710,2710,partner,2025-02-09 15:05:29.389,Sunday,home,excited,afternoon,sunny
2711,2711,partner,2025-02-09 15:05:37.28,Sunday,home,relaxed,afternoon,sunny
2712,2712,partner,2025-02-09 15:05:57.222,Sunday,home,excited,afternoon,sunny
2713,2713,partner,2025-02-09 15:06:20.788,Sunday,home,excited,afternoon,sunny
