id,domain,rating,context_id,movie_id,song_id,user_id
1789,SONG,4,1939,,14,109
1793,SONG,4,1943,,10,109
1795,SONG,0,1947,,4,109
1796,SONG,4,1949,,26,109
1798,SONG,4,1951,,6,109
1799,SONG,2,1952,,7,109
1800,SONG,3.5,1955,,11,110
1801,SONG,4,1956,,30,110
1802,MOVIE,3.5,1957,19,,110
1803,MOVIE,3.5,1958,27,,110
1804,MOVIE,2,1959,1,,110
1805,MOVIE,4,1960,29,,110
1806,MOVIE,3,1961,32,,110
1807,SONG,4.5,1962,,5,110
1808,MOVIE,4,1963,33,,110
1809,SONG,3.5,1964,,8,110
1810,SONG,3,1965,,14,110
1811,SONG,4,1966,,17,110
1812,SONG,3.5,1967,,10,110
1813,SONG,4,1968,,24,110
1814,MOVIE,4,1969,13,,110
1815,SONG,4.5,1971,,11,111
1816,SONG,5,1972,,19,111
1817,SONG,3.5,1970,,33,110
1818,SONG,3,1973,,6,111
1819,MOVIE,0,1975,7,,111
1820,MOVIE,4.5,1976,1,,111
1821,MOVIE,3.5,1974,16,,110
1822,SONG,3,1977,,30,111
1823,SONG,5,1979,,15,111
1824,SONG,4.5,1980,,21,111
1825,MOVIE,3.5,1978,18,,110
1826,SONG,2,1981,,31,110
1827,SONG,2,1982,,28,110
1828,SONG,3,1983,,23,110
1829,SONG,4.5,1987,,26,112
1830,SONG,5,1988,,8,112
1831,SONG,4.5,1989,,5,112
1832,SONG,5,1990,,24,112
1833,SONG,4.5,1991,,23,112
1834,SONG,5,1992,,25,112
1835,SONG,5,1993,,15,112
1836,MOVIE,1,1994,21,,112
1837,MOVIE,4,1995,25,,112
1838,MOVIE,5,1996,5,,112
1839,MOVIE,5,1997,10,,112
1840,SONG,5,1998,,1,112
1841,MOVIE,5,1999,14,,112
1842,SONG,3.5,2000,,3,112
1843,SONG,5,2001,,32,112
1844,SONG,5,2002,,16,112
1845,SONG,4.5,2003,,20,112
1846,SONG,4.5,2004,,17,112
1847,SONG,2,2005,,31,112
1848,MOVIE,2,2006,7,,112
1849,SONG,4,2007,,22,112
1850,SONG,4.5,2008,,13,112
1851,MOVIE,1,2009,11,,112
1852,MOVIE,3,2010,9,,112
1853,MOVIE,5,2011,23,,112
1854,SONG,5,2012,,10,112
1855,SONG,3.5,2013,,28,112
1856,SONG,4.5,2014,,34,112
1857,SONG,0,2015,,29,112
1858,SONG,4,2016,,21,112
1859,SONG,4.5,2017,,27,112
1860,SONG,5,2018,,11,112
1861,SONG,4,2019,,6,112
1862,SONG,4.5,2020,,7,112
1863,SONG,5,2021,,2,112
1864,SONG,5,2022,,12,112
1865,SONG,3,2023,,4,112
1866,MOVIE,5,2024,28,,113
1867,MOVIE,5,2025,9,,113
1868,MOVIE,3.5,2026,35,,113
1869,SONG,1,2027,,26,114
1870,MOVIE,1,2028,24,,114
1871,MOVIE,1,2029,13,,114
1872,SONG,4,2030,,18,114
1873,MOVIE,3,2031,7,,114
1874,SONG,4,2032,,13,115
1875,SONG,4.5,2033,,7,115
1876,SONG,3.5,2034,,21,115
1877,SONG,4.5,2035,,30,115
1878,MOVIE,4.5,2036,27,,115
1879,SONG,4.5,2037,,19,115
1880,SONG,4,2038,,14,115
1881,SONG,4.5,2039,,14,116
1882,MOVIE,5,2040,14,,116
1883,MOVIE,3,2041,26,,116
1884,MOVIE,4,2042,3,,116
1885,MOVIE,1,2043,5,,116
1886,SONG,2.5,2044,,4,116
1887,MOVIE,0.5,2045,31,,116
1888,SONG,2.5,2046,,12,116
1889,SONG,4,2047,,26,116
1890,MOVIE,3.5,2048,33,,116
1891,SONG,4.5,2049,,31,116
1892,MOVIE,4.5,2050,18,,35
1893,SONG,4,2051,,24,35
1894,SONG,2,2052,,32,35
1895,SONG,2.5,2053,,30,35
1896,MOVIE,3,2054,1,,35
1897,MOVIE,4,2055,14,,35
1898,MOVIE,4,2056,6,,35
1899,MOVIE,4,2057,32,,35
1900,MOVIE,2.5,2058,13,,117
1901,SONG,2.5,2059,,1,117
1902,SONG,5,2060,,19,118
1903,SONG,4.5,2061,,3,118
1904,SONG,5,2062,,31,118
1905,SONG,5,2063,,4,118
1906,SONG,5,2064,,13,118
1907,SONG,3.5,2065,,30,118
1908,SONG,2.5,2066,,34,118
1909,SONG,3,2067,,29,118
1910,SONG,3.5,2068,,15,118
1911,SONG,4.5,2069,,11,118
1912,SONG,1.5,2070,,1,118
1913,SONG,4,2071,,24,118
1914,SONG,5,2072,,27,118
1915,SONG,5,2073,,16,118
1916,SONG,3.5,2074,,33,118
1917,SONG,5,2075,,23,118
1918,SONG,4,2076,,2,118
1919,SONG,5,2077,,8,118
1920,SONG,5,2078,,20,118
1921,SONG,4,2079,,5,118
1922,SONG,1.5,2080,,21,118
1923,SONG,5,2081,,26,118
1924,SONG,2,2082,,25,118
1925,SONG,1.5,2083,,17,118
1926,SONG,5,2084,,6,118
1927,SONG,3.5,2085,,18,118
1928,MOVIE,5,2086,27,,118
1929,MOVIE,1,2087,3,,118
1930,MOVIE,5,2088,28,,118
1931,MOVIE,2.5,2089,15,,118
1932,MOVIE,2,2090,10,,118
1933,MOVIE,3.5,2091,16,,118
1934,SONG,4.5,2092,,16,119
1935,MOVIE,3.5,2093,1,,119
1936,MOVIE,4.5,2094,2,,119
1937,SONG,3,2095,,27,119
1938,SONG,2.5,2096,,1,119
1939,SONG,5,2097,,5,119
1940,SONG,3.5,2098,,25,119
1941,SONG,1,2099,,6,119
1942,SONG,4.5,2100,,9,119
1943,MOVIE,4,2101,20,,119
1944,MOVIE,2.5,2102,11,,119
1945,SONG,3.5,2103,,3,119
1946,MOVIE,5,2104,22,,120
1947,SONG,2,2105,,23,120
1948,MOVIE,1,2106,33,,120
1949,MOVIE,4.5,2107,1,,120
1950,SONG,1.5,2108,,35,120
1951,SONG,1.5,2109,,22,120
1952,SONG,3.5,2110,,10,120
1953,MOVIE,3.5,2111,16,,120
1954,MOVIE,5,2112,2,,120
1955,MOVIE,3,2113,3,,120
1956,SONG,4,2114,,6,120
1957,MOVIE,5,2115,4,,42
1958,SONG,5,2116,,11,42
1959,SONG,5,2117,,26,42
1960,SONG,5,2118,,4,42
1961,MOVIE,4.5,2119,13,,42
1962,SONG,1.5,2120,,6,42
1963,SONG,0.5,2121,,29,42
1964,SONG,4,2122,,12,42
1965,MOVIE,5,2123,10,,42
1966,SONG,3.5,2124,,19,42
1967,SONG,0,2125,,21,42
1968,SONG,4,2126,,23,42
1969,SONG,4,2127,,18,42
1970,SONG,4,2128,,33,42
1971,SONG,4,2129,,16,42
1972,SONG,4.5,2130,,17,42
1973,SONG,2.5,2131,,10,42
1974,MOVIE,4,2132,15,,42
1975,SONG,4,2133,,9,42
1976,SONG,0.5,2134,,30,42
1977,MOVIE,1,2135,12,,42
1978,SONG,4.5,2136,,7,42
1979,MOVIE,1.5,2137,34,,42
1980,SONG,2.5,2138,,32,42
1981,MOVIE,0.5,2139,17,,42
1982,SONG,0.5,2140,,13,42
1983,MOVIE,4,2141,24,,42
1984,MOVIE,5,2142,14,,42
1985,SONG,5,2143,,14,42
1986,SONG,0,2144,,28,42
1987,SONG,0,2145,,7,120
1988,MOVIE,3.5,2146,8,,42
1989,MOVIE,4.5,2147,1,,42
1990,MOVIE,5,2148,19,,42
1991,MOVIE,5,2149,31,,42
1992,MOVIE,5,2150,9,,42
1993,MOVIE,4,2151,16,,42
1994,MOVIE,5,2152,5,,42
1995,MOVIE,2,2153,26,,42
1996,MOVIE,4,2154,25,,120
1997,MOVIE,4,2155,32,,42
1998,MOVIE,3.5,2156,21,,42
1999,MOVIE,1,2157,33,,42
2000,MOVIE,2.5,2158,7,,42
2001,MOVIE,4,2159,27,,42
2002,MOVIE,3.5,2160,19,,106
2003,MOVIE,2.5,2161,3,,106
2004,SONG,3.5,2162,,31,106
2005,MOVIE,2.5,2163,26,,106
2006,SONG,5,2164,,7,121
2007,SONG,4.5,2165,,21,121
2008,SONG,4,2166,,34,121
2009,SONG,4,2167,,3,121
2010,SONG,4,2168,,16,121
2011,SONG,5,2169,,26,121
2012,SONG,4.5,2170,,1,121
2013,SONG,5,2171,,14,121
2014,SONG,4,2172,,29,121
2015,SONG,5,2173,,8,121
2016,SONG,4.5,2174,,30,121
2017,SONG,4,2175,,19,121
2018,SONG,4.5,2176,,6,121
2019,SONG,4,2177,,5,121
2020,MOVIE,4,2178,5,,121
2021,SONG,3.5,2179,,28,121
2022,MOVIE,4.5,2180,27,,121
2023,SONG,3,2181,,4,121
2024,MOVIE,5,2182,7,,121
2025,MOVIE,4,2183,21,,121
2026,SONG,3.5,2184,,20,121
2027,SONG,4.5,2185,,13,121
2028,MOVIE,2,2186,12,,121
2029,MOVIE,4,2187,28,,121
2030,MOVIE,4.5,2188,24,,121
2031,SONG,4.5,2189,,9,121
2032,SONG,4.5,2190,,11,121
2033,SONG,2,2191,,27,121
2034,SONG,3,2192,,32,121
2035,MOVIE,3,2193,10,,121
2036,SONG,2.5,2194,,22,121
2037,SONG,1.5,2195,,35,121
2038,SONG,2,2196,,15,121
2039,SONG,4,2197,,33,121
2040,SONG,2.5,2198,,10,121
2041,SONG,4.5,2199,,18,121
2042,SONG,3,2200,,24,121
2043,MOVIE,5,2201,2,,121
2044,MOVIE,4.5,2202,13,,121
2045,SONG,4,2203,,2,121
2046,SONG,2.5,2204,,23,121
2047,SONG,4,2205,,31,121
2048,SONG,2.5,2206,,12,121
2049,MOVIE,4.5,2207,9,,121
2050,MOVIE,3.5,2208,34,,121
2051,MOVIE,3.5,2209,31,,121
2052,SONG,3.5,2210,,17,121
2053,SONG,4.5,2211,,25,121
2054,MOVIE,4,2212,16,,121
2055,MOVIE,4.5,2213,35,,121
2056,MOVIE,3.5,2215,15,,121
2057,MOVIE,4.5,2216,23,,121
2058,MOVIE,4.5,2218,6,,121
2059,MOVIE,4,2219,18,,121
2060,MOVIE,4,2220,26,,121
2061,MOVIE,3,2221,3,,121
2062,MOVIE,4.5,2222,32,,121
2063,MOVIE,3.5,2223,11,,121
2064,MOVIE,4,2224,33,,121
2065,MOVIE,4,2225,17,,121
2066,MOVIE,4.5,2226,29,,121
2067,MOVIE,4,2227,20,,121
2068,MOVIE,2,2228,25,,121
2069,MOVIE,3.5,2229,14,,121
2070,MOVIE,5,2230,4,,121
2071,MOVIE,3,2231,8,,121
2072,MOVIE,3,2232,19,,121
2073,MOVIE,4.5,2233,30,,121
2074,MOVIE,5,2234,22,,121
2075,MOVIE,4,2235,1,,121
2076,MOVIE,3,2238,17,,122
2077,SONG,5,2239,,15,122
2078,SONG,5,2240,,10,122
2079,SONG,2.5,2241,,9,122
2080,SONG,3.5,2242,,25,122
2081,SONG,4.5,2243,,5,122
2086,SONG,2,2248,,2,122
2087,SONG,2.5,2249,,8,122
2088,SONG,4,2250,,19,122
2089,SONG,2,2252,,24,122
2090,SONG,4.5,2253,,11,122
2091,SONG,1,2254,,22,122
2092,SONG,2,2255,,6,122
2093,SONG,5,2256,,13,122
2094,SONG,3,2257,,35,122
2095,SONG,4,2258,,27,122
2096,SONG,0,2259,,7,122
2097,SONG,1.5,2260,,26,122
2098,SONG,0,2261,,4,122
2099,SONG,0,2262,,28,122
2100,SONG,0.5,2263,,33,122
2101,SONG,0.5,2264,,30,122
2102,SONG,2.5,2265,,31,122
2103,SONG,5,2266,,17,122
2104,SONG,1.5,2267,,18,122
2105,SONG,4.5,2268,,12,122
2106,SONG,2,2269,,32,122
2107,MOVIE,4,2270,26,,122
2108,MOVIE,2,2271,11,,122
2109,MOVIE,5,2272,27,,122
2110,MOVIE,2.5,2273,28,,122
2111,MOVIE,3.5,2274,31,,122
2115,SONG,0,2279,,28,123
2120,SONG,0,2284,,7,123
2122,SONG,0,2285,,2,123
2112,MOVIE,2,2275,4,,122
2113,SONG,5,2277,,11,123
2114,SONG,0,2278,,16,123
2116,SONG,0,2280,,12,123
2117,SONG,5,2281,,10,123
2118,SONG,0,2282,,30,123
2119,SONG,4,2283,,8,123
2121,MOVIE,4,2276,33,,122
2123,SONG,5,2287,,18,123
2124,MOVIE,4.5,2286,25,,122
2125,SONG,2,2288,,17,123
2126,SONG,5,2290,,20,123
2127,SONG,0,2291,,24,123
2128,MOVIE,3.5,2289,19,,122
2129,MOVIE,2.5,2292,23,,122
2130,MOVIE,3,2293,2,,122
2131,MOVIE,2.5,2294,10,,122
2132,MOVIE,5,2295,35,,122
2133,MOVIE,4.5,2296,5,,122
2134,MOVIE,5,2297,13,,122
2135,MOVIE,3.5,2298,14,,122
2136,MOVIE,4,2299,9,,122
2137,MOVIE,2,2300,6,,122
2138,MOVIE,4,2301,34,,122
2139,SONG,2.5,2302,,21,122
2140,MOVIE,4.5,2303,20,,122
2141,SONG,2.5,2304,,29,122
2142,MOVIE,2.5,2305,18,,122
2143,MOVIE,5,2307,9,,124
2144,MOVIE,5,2306,34,,125
2145,SONG,5,2309,,34,125
2146,MOVIE,5,2310,3,,125
2147,MOVIE,5,2311,16,,125
2148,MOVIE,5,2312,7,,125
2149,MOVIE,5,2313,15,,125
2150,SONG,3.5,2314,,18,126
2151,SONG,5,2317,,7,125
2152,SONG,4.5,2316,,1,126
2153,MOVIE,5,2318,22,,125
2154,SONG,3.5,2319,,30,126
2155,MOVIE,5,2321,11,,125
2156,SONG,3,2322,,27,126
2157,SONG,4,2324,,8,126
2158,MOVIE,5,2323,29,,125
2159,MOVIE,4,2326,16,,126
2160,MOVIE,4,2328,17,,126
2161,SONG,3,2331,,28,125
2162,MOVIE,5,2332,28,,125
2163,SONG,5,2333,,1,125
2164,MOVIE,5,2330,31,,126
2165,MOVIE,5,2334,27,,125
2166,MOVIE,4,2335,4,,126
2167,MOVIE,3.5,2337,26,,126
2168,MOVIE,4.5,2338,33,,126
2169,SONG,2,2339,,15,127
2170,SONG,0.5,2340,,31,127
2171,SONG,4.5,2341,,17,127
2172,SONG,0.5,2342,,7,127
2173,SONG,1,2343,,22,127
2174,MOVIE,4,2344,19,,127
2175,MOVIE,1,2345,31,,127
2176,MOVIE,3,2346,25,,127
2177,MOVIE,2,2347,21,,127
2178,MOVIE,0.5,2348,24,,127
2179,MOVIE,5,2349,32,,127
2180,MOVIE,3,2350,11,,128
2181,SONG,4.5,2351,,20,129
2182,SONG,5,2353,,11,128
2183,MOVIE,5,2352,18,,129
2184,SONG,4,2354,,34,128
2185,SONG,5,2355,,5,129
2186,MOVIE,5,2356,7,,128
2187,MOVIE,4.5,2357,16,,129
2188,SONG,1,2358,,10,129
2189,MOVIE,3,2359,10,,128
2190,SONG,4.5,2360,,34,129
2191,SONG,4,2361,,12,129
2192,MOVIE,4,2363,11,,130
2193,SONG,2.5,2362,,29,128
